Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
SAN FRANCISCO GIANTS,Austin Wynns,batted-ball,Batter,Handedness,2022,vs R,1.22,23.1%,42.3%,34.6%,11.1%,11.1%,0.0%,0.0%,51.9%,22.2%,25.9%,22.2%,44.4%,33.3%,153,52,101
SAN FRANCISCO GIANTS,Darin Ruf,batted-ball,Batter,Handedness,2022,vs L as R,1.00,20.0%,40.0%,40.0%,8.3%,20.8%,4.2%,0.0%,56.7%,30.0%,13.3%,11.7%,51.7%,36.7%,406,157,249
SAN FRANCISCO GIANTS,Darin Ruf,batted-ball,Batter,Handedness,2022,vs R as R,1.29,20.0%,45.0%,35.0%,17.1%,5.7%,6.7%,0.0%,44.0%,28.0%,28.0%,21.0%,45.0%,34.0%,703,265,438
SAN FRANCISCO GIANTS,Darin Ruf,batted-ball,Batter,Handedness,2022,vs L,1.00,20.0%,40.0%,40.0%,8.3%,20.8%,4.2%,0.0%,56.7%,30.0%,13.3%,11.7%,51.7%,36.7%,406,157,249
SAN FRANCISCO GIANTS,Darin Ruf,batted-ball,Batter,Handedness,2022,vs R,1.29,20.0%,45.0%,35.0%,17.1%,5.7%,6.7%,0.0%,44.0%,28.0%,28.0%,21.0%,45.0%,34.0%,703,265,438
SAN FRANCISCO GIANTS,Thairo Estrada,batted-ball,Batter,Handedness,2022,vs L as R,1.43,20.3%,46.9%,32.8%,9.5%,23.8%,3.3%,0.0%,43.8%,31.3%,25.0%,14.1%,54.7%,31.3%,287,100,187
SAN FRANCISCO GIANTS,Thairo Estrada,batted-ball,Batter,Handedness,2022,vs R as R,2.46,19.3%,57.3%,23.3%,17.1%,11.4%,11.6%,25.0%,44.2%,36.4%,19.5%,22.7%,57.1%,20.1%,742,253,489
SAN FRANCISCO GIANTS,Thairo Estrada,batted-ball,Batter,Handedness,2022,vs L,1.43,20.3%,46.9%,32.8%,9.5%,23.8%,3.3%,0.0%,43.8%,31.3%,25.0%,14.1%,54.7%,31.3%,287,100,187
SAN FRANCISCO GIANTS,Thairo Estrada,batted-ball,Batter,Handedness,2022,vs R,2.46,19.3%,57.3%,23.3%,17.1%,11.4%,11.6%,25.0%,44.2%,36.4%,19.5%,22.7%,57.1%,20.1%,742,253,489
SAN FRANCISCO GIANTS,Austin Slater,batted-ball,Batter,Handedness,2022,vs L as R,1.65,18.2%,50.9%,30.9%,5.9%,17.6%,10.7%,100.0%,35.7%,39.3%,25.0%,16.1%,53.6%,30.4%,415,156,259
SAN FRANCISCO GIANTS,Austin Slater,batted-ball,Batter,Handedness,2022,vs R as R,4.00,26.5%,58.8%,14.7%,0.0%,40.0%,5.0%,100.0%,34.3%,45.7%,20.0%,11.4%,60.0%,28.6%,250,96,154
SAN FRANCISCO GIANTS,Austin Slater,batted-ball,Batter,Handedness,2022,vs L,1.65,18.2%,50.9%,30.9%,5.9%,17.6%,10.7%,100.0%,35.7%,39.3%,25.0%,16.1%,53.6%,30.4%,415,156,259
SAN FRANCISCO GIANTS,Austin Slater,batted-ball,Batter,Handedness,2022,vs R,4.00,26.5%,58.8%,14.7%,0.0%,40.0%,5.0%,100.0%,34.3%,45.7%,20.0%,11.4%,60.0%,28.6%,250,96,154
SAN FRANCISCO GIANTS,Curt Casali,batted-ball,Batter,Handedness,2022,vs L as R,0.27,33.3%,14.3%,52.4%,9.1%,27.3%,0.0%,0.0%,52.4%,19.0%,28.6%,19.0%,57.1%,23.8%,158,65,93
SAN FRANCISCO GIANTS,Curt Casali,batted-ball,Batter,Handedness,2022,vs R as R,0.95,26.4%,35.8%,37.7%,15.0%,5.0%,5.3%,0.0%,49.1%,30.2%,20.8%,20.8%,58.5%,20.8%,397,152,245
SAN FRANCISCO GIANTS,Curt Casali,batted-ball,Batter,Handedness,2022,vs L,0.27,33.3%,14.3%,52.4%,9.1%,27.3%,0.0%,0.0%,52.4%,19.0%,28.6%,19.0%,57.1%,23.8%,158,65,93
SAN FRANCISCO GIANTS,Curt Casali,batted-ball,Batter,Handedness,2022,vs R,0.95,26.4%,35.8%,37.7%,15.0%,5.0%,5.3%,0.0%,49.1%,30.2%,20.8%,20.8%,58.5%,20.8%,397,152,245
SAN FRANCISCO GIANTS,Evan Longoria,batted-ball,Batter,Handedness,2022,vs L as R,0.63,16.2%,32.4%,51.4%,10.5%,15.8%,0.0%,0.0%,48.6%,24.3%,27.0%,16.2%,40.5%,43.2%,238,91,147
SAN FRANCISCO GIANTS,Evan Longoria,batted-ball,Batter,Handedness,2022,vs R as R,1.09,17.9%,42.9%,39.3%,13.6%,22.7%,20.8%,0.0%,46.4%,26.8%,26.8%,14.3%,62.5%,23.2%,389,160,229
SAN FRANCISCO GIANTS,Evan Longoria,batted-ball,Batter,Handedness,2022,vs L,0.63,16.2%,32.4%,51.4%,10.5%,15.8%,0.0%,0.0%,48.6%,24.3%,27.0%,16.2%,40.5%,43.2%,238,91,147
SAN FRANCISCO GIANTS,Evan Longoria,batted-ball,Batter,Handedness,2022,vs R,1.09,17.9%,42.9%,39.3%,13.6%,22.7%,20.8%,0.0%,46.4%,26.8%,26.8%,14.3%,62.5%,23.2%,389,160,229
SAN FRANCISCO GIANTS,Tommy La Stella,batted-ball,Batter,Handedness,2022,vs L as L,0.57,21.4%,28.6%,50.0%,28.6%,0.0%,0.0%,0.0%,28.6%,57.1%,14.3%,21.4%,71.4%,7.1%,69,26,43
SAN FRANCISCO GIANTS,Tommy La Stella,batted-ball,Batter,Handedness,2022,vs R as L,1.10,23.2%,40.2%,36.6%,6.7%,6.7%,0.0%,0.0%,41.5%,35.4%,23.2%,17.1%,53.7%,29.3%,432,156,276
SAN FRANCISCO GIANTS,Tommy La Stella,batted-ball,Batter,Handedness,2022,vs L,0.57,21.4%,28.6%,50.0%,28.6%,0.0%,0.0%,0.0%,28.6%,57.1%,14.3%,21.4%,71.4%,7.1%,69,26,43
SAN FRANCISCO GIANTS,Tommy La Stella,batted-ball,Batter,Handedness,2022,vs R,1.10,23.2%,40.2%,36.6%,6.7%,6.7%,0.0%,0.0%,41.5%,35.4%,23.2%,17.1%,53.7%,29.3%,432,156,276
