Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
SAN FRANCISCO GIANTS,Brandon Belt,advanced,Batter,Handedness,2022,vs R as L,11.7%,27.6%,0.43,.250,.352,.427,.779,.177,.325,20,3.6,.341,123
SAN FRANCISCO GIANTS,Brandon Belt,advanced,Batter,Handedness,2022,vs L,20.0%,25.0%,0.80,.161,.350,.258,.608,.097,.200,4,-0.4,.296,92
SAN FRANCISCO GIANTS,Brandon Belt,advanced,Batter,Handedness,2022,vs R,11.7%,27.6%,0.43,.250,.352,.427,.779,.177,.325,20,3.6,.341,123
SAN FRANCISCO GIANTS,Luis González,advanced,Batter,Handedness,2022,vs L as L,8.5%,25.5%,0.33,.195,.277,.244,.520,.049,.267,3,-2.6,.241,55
SAN FRANCISCO GIANTS,Luis González,advanced,Batter,Handedness,2022,vs R as L,8.7%,18.8%,0.46,.326,.383,.492,.875,.167,.385,25,7.9,.377,147
SAN FRANCISCO GIANTS,Luis González,advanced,Batter,Handedness,2022,vs L,8.5%,25.5%,0.33,.195,.277,.244,.520,.049,.267,3,-2.6,.241,55
SAN FRANCISCO GIANTS,Luis González,advanced,Batter,Handedness,2022,vs R,8.7%,18.8%,0.46,.326,.383,.492,.875,.167,.385,25,7.9,.377,147
SAN FRANCISCO GIANTS,David Villar,advanced,Batter,Handedness,2022,vs L as R,8.3%,33.3%,0.25,.545,.583,1.091,1.674,.545,.833,5,3.6,.689,359
SAN FRANCISCO GIANTS,David Villar,advanced,Batter,Handedness,2022,vs R as R,17.4%,39.1%,0.44,.105,.261,.105,.366,.000,.200,1,-2.1,.197,25
SAN FRANCISCO GIANTS,David Villar,advanced,Batter,Handedness,2022,vs L,8.3%,33.3%,0.25,.545,.583,1.091,1.674,.545,.833,5,3.6,.689,359
SAN FRANCISCO GIANTS,David Villar,advanced,Batter,Handedness,2022,vs R,17.4%,39.1%,0.44,.105,.261,.105,.366,.000,.200,1,-2.1,.197,25
SAN FRANCISCO GIANTS,Brandon Crawford,advanced,Batter,Handedness,2022,vs L as L,7.4%,14.7%,0.50,.220,.324,.322,.646,.102,.250,7,-0.7,.296,93
SAN FRANCISCO GIANTS,Brandon Crawford,advanced,Batter,Handedness,2022,vs R as L,8.5%,22.1%,0.39,.216,.296,.347,.643,.131,.262,19,-4.4,.282,83
SAN FRANCISCO GIANTS,Brandon Crawford,advanced,Batter,Handedness,2022,vs L,7.4%,14.7%,0.50,.220,.324,.322,.646,.102,.250,7,-0.7,.296,93
SAN FRANCISCO GIANTS,Brandon Crawford,advanced,Batter,Handedness,2022,vs R,8.5%,22.1%,0.39,.216,.296,.347,.643,.131,.262,19,-4.4,.282,83
SAN FRANCISCO GIANTS,Mike Yastrzemski,advanced,Batter,Handedness,2022,vs L as L,4.2%,28.2%,0.15,.185,.239,.385,.624,.200,.209,6,-2.3,.270,74
SAN FRANCISCO GIANTS,Mike Yastrzemski,advanced,Batter,Handedness,2022,vs R as L,14.0%,21.0%,0.67,.245,.354,.401,.755,.156,.296,31,4.5,.335,119
SAN FRANCISCO GIANTS,Mike Yastrzemski,advanced,Batter,Handedness,2022,vs L,4.2%,28.2%,0.15,.185,.239,.385,.624,.200,.209,6,-2.3,.270,74
SAN FRANCISCO GIANTS,Mike Yastrzemski,advanced,Batter,Handedness,2022,vs R,14.0%,21.0%,0.67,.245,.354,.401,.755,.156,.296,31,4.5,.335,119
SAN FRANCISCO GIANTS,Joey Bart,advanced,Batter,Handedness,2022,vs L as R,13.8%,48.3%,0.29,.120,.241,.360,.601,.240,.111,2,-1.0,.268,73
SAN FRANCISCO GIANTS,Joey Bart,advanced,Batter,Handedness,2022,vs R as R,13.3%,42.9%,0.31,.183,.316,.317,.633,.134,.324,10,-1.3,.293,90
SAN FRANCISCO GIANTS,Joey Bart,advanced,Batter,Handedness,2022,vs L,13.8%,48.3%,0.29,.120,.241,.360,.601,.240,.111,2,-1.0,.268,73
SAN FRANCISCO GIANTS,Joey Bart,advanced,Batter,Handedness,2022,vs R,13.3%,42.9%,0.31,.183,.316,.317,.633,.134,.324,10,-1.3,.293,90
SAN FRANCISCO GIANTS,Yermín Mercedes,advanced,Batter,Handedness,2022,vs L as R,0.0%,27.8%,0.00,.333,.333,.611,.944,.278,.417,3,1.3,.402,164
SAN FRANCISCO GIANTS,Yermín Mercedes,advanced,Batter,Handedness,2022,vs R as R,30.8%,15.4%,2.00,.222,.462,.333,.795,.111,.286,2,0.7,.377,148
SAN FRANCISCO GIANTS,Yermín Mercedes,advanced,Batter,Handedness,2022,vs L,0.0%,27.8%,0.00,.333,.333,.611,.944,.278,.417,3,1.3,.402,164
SAN FRANCISCO GIANTS,Yermín Mercedes,advanced,Batter,Handedness,2022,vs R,30.8%,15.4%,2.00,.222,.462,.333,.795,.111,.286,2,0.7,.377,148
SAN FRANCISCO GIANTS,Austin Wynns,advanced,Batter,Handedness,2022,vs L as R,3.8%,23.1%,0.17,.320,.346,.320,.666,.000,.421,3,-0.2,.299,94
SAN FRANCISCO GIANTS,Austin Wynns,advanced,Batter,Handedness,2022,vs R as R,9.8%,24.4%,0.40,.171,.250,.314,.564,.143,.200,3,-2.0,.250,61
SAN FRANCISCO GIANTS,Austin Wynns,advanced,Batter,Handedness,2022,vs L,3.8%,23.1%,0.17,.320,.346,.320,.666,.000,.421,3,-0.2,.299,94
SAN FRANCISCO GIANTS,Austin Wynns,advanced,Batter,Handedness,2022,vs R,9.8%,24.4%,0.40,.171,.250,.314,.564,.143,.200,3,-2.0,.250,61
SAN FRANCISCO GIANTS,Darin Ruf,advanced,Batter,Handedness,2022,vs L as R,12.7%,25.5%,0.50,.259,.373,.471,.843,.212,.309,17,4.8,.369,142
SAN FRANCISCO GIANTS,Darin Ruf,advanced,Batter,Handedness,2022,vs R as R,13.3%,28.3%,0.47,.201,.312,.282,.594,.081,.286,15,-4.7,.276,79
SAN FRANCISCO GIANTS,Darin Ruf,advanced,Batter,Handedness,2022,vs L,12.7%,25.5%,0.50,.259,.373,.471,.843,.212,.309,17,4.8,.369,142
SAN FRANCISCO GIANTS,Darin Ruf,advanced,Batter,Handedness,2022,vs R,13.3%,28.3%,0.47,.201,.312,.282,.594,.081,.286,15,-4.7,.276,79
SAN FRANCISCO GIANTS,Thairo Estrada,advanced,Batter,Handedness,2022,vs L as R,6.3%,12.5%,0.50,.260,.313,.534,.847,.274,.237,12,3.1,.359,135
SAN FRANCISCO GIANTS,Thairo Estrada,advanced,Batter,Handedness,2022,vs R as R,5.4%,16.7%,0.32,.258,.310,.376,.687,.118,.293,22,-1.2,.303,97
SAN FRANCISCO GIANTS,Thairo Estrada,advanced,Batter,Handedness,2022,vs L,6.3%,12.5%,0.50,.260,.313,.534,.847,.274,.237,12,3.1,.359,135
SAN FRANCISCO GIANTS,Thairo Estrada,advanced,Batter,Handedness,2022,vs R,5.4%,16.7%,0.32,.258,.310,.376,.687,.118,.293,22,-1.2,.303,97
SAN FRANCISCO GIANTS,Austin Slater,advanced,Batter,Handedness,2022,vs L as R,13.1%,28.3%,0.46,.301,.404,.482,.886,.181,.415,17,6.0,.386,154
SAN FRANCISCO GIANTS,Austin Slater,advanced,Batter,Handedness,2022,vs R as R,15.9%,28.6%,0.56,.264,.381,.415,.796,.151,.364,10,2.3,.356,133
SAN FRANCISCO GIANTS,Austin Slater,advanced,Batter,Handedness,2022,vs L,13.1%,28.3%,0.46,.301,.404,.482,.886,.181,.415,17,6.0,.386,154
SAN FRANCISCO GIANTS,Austin Slater,advanced,Batter,Handedness,2022,vs R,15.9%,28.6%,0.56,.264,.381,.415,.796,.151,.364,10,2.3,.356,133
SAN FRANCISCO GIANTS,Curt Casali,advanced,Batter,Handedness,2022,vs L as R,14.3%,25.7%,0.56,.345,.429,.724,1.153,.379,.389,9,4.6,.474,213
SAN FRANCISCO GIANTS,Curt Casali,advanced,Batter,Handedness,2022,vs R as R,11.0%,29.7%,0.37,.190,.286,.241,.526,.051,.269,6,-4.6,.247,59
SAN FRANCISCO GIANTS,Curt Casali,advanced,Batter,Handedness,2022,vs L,14.3%,25.7%,0.56,.345,.429,.724,1.153,.379,.389,9,4.6,.474,213
SAN FRANCISCO GIANTS,Curt Casali,advanced,Batter,Handedness,2022,vs R,11.0%,29.7%,0.37,.190,.286,.241,.526,.051,.269,6,-4.6,.247,59
SAN FRANCISCO GIANTS,Evan Longoria,advanced,Batter,Handedness,2022,vs L as R,8.5%,28.8%,0.29,.283,.339,.491,.830,.208,.353,9,1.9,.351,129
SAN FRANCISCO GIANTS,Evan Longoria,advanced,Batter,Handedness,2022,vs R as R,14.1%,25.0%,0.57,.215,.326,.443,.769,.228,.235,13,2.0,.338,120
SAN FRANCISCO GIANTS,Evan Longoria,advanced,Batter,Handedness,2022,vs L,8.5%,28.8%,0.29,.283,.339,.491,.830,.208,.353,9,1.9,.351,129
SAN FRANCISCO GIANTS,Evan Longoria,advanced,Batter,Handedness,2022,vs R,14.1%,25.0%,0.57,.215,.326,.443,.769,.228,.235,13,2.0,.338,120
SAN FRANCISCO GIANTS,Tommy La Stella,advanced,Batter,Handedness,2022,vs L as L,6.3%,6.3%,1.00,.267,.313,.333,.646,.067,.286,2,-0.3,.288,87
SAN FRANCISCO GIANTS,Tommy La Stella,advanced,Batter,Handedness,2022,vs R as L,4.8%,16.2%,0.29,.237,.276,.381,.658,.144,.263,10,-2.1,.285,85
SAN FRANCISCO GIANTS,Tommy La Stella,advanced,Batter,Handedness,2022,vs L,6.3%,6.3%,1.00,.267,.313,.333,.646,.067,.286,2,-0.3,.288,87
SAN FRANCISCO GIANTS,Tommy La Stella,advanced,Batter,Handedness,2022,vs R,4.8%,16.2%,0.29,.237,.276,.381,.658,.144,.263,10,-2.1,.285,85
