Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
CINCINNATI REDS,Donovan Solano,advanced,Batter,Handedness,2022,vs R,6.7%,22.2%,0.30,.325,.400,.475,.875,.150,.414,8,2.7,.385,144
CINCINNATI REDS,Matt Reynolds,advanced,Batter,Handedness,2022,vs L as R,17.2%,25.9%,0.67,.229,.362,.375,.737,.146,.313,8,1.1,.333,109
CINCINNATI REDS,Matt Reynolds,advanced,Batter,Handedness,2022,vs R as R,6.7%,26.9%,0.25,.266,.319,.367,.686,.101,.355,13,-0.6,.303,89
CINCINNATI REDS,Matt Reynolds,advanced,Batter,Handedness,2022,vs L,17.2%,25.9%,0.67,.229,.362,.375,.737,.146,.313,8,1.1,.333,109
CINCINNATI REDS,Matt Reynolds,advanced,Batter,Handedness,2022,vs R,6.7%,26.9%,0.25,.266,.319,.367,.686,.101,.355,13,-0.6,.303,89
CINCINNATI REDS,Stuart Fairchild,advanced,Batter,Handedness,2022,vs L as R,0.0%,33.3%,0.00,.000,.000,.000,.000,.000,.000,-1,-1.5,.000,-100
CINCINNATI REDS,Stuart Fairchild,advanced,Batter,Handedness,2022,vs R as R,0.0%,60.0%,0.00,.000,.000,.000,.000,.000,.000,-1,-1.2,.000,-100
CINCINNATI REDS,Stuart Fairchild,advanced,Batter,Handedness,2022,vs L,0.0%,33.3%,0.00,.000,.000,.000,.000,.000,.000,-1,-1.5,.000,-100
CINCINNATI REDS,Stuart Fairchild,advanced,Batter,Handedness,2022,vs R,0.0%,60.0%,0.00,.000,.000,.000,.000,.000,.000,-1,-1.2,.000,-100
CINCINNATI REDS,Aramis Garcia,advanced,Batter,Handedness,2022,vs L as R,3.8%,26.9%,0.14,.400,.423,.400,.823,.000,.556,4,1.2,.367,132
CINCINNATI REDS,Aramis Garcia,advanced,Batter,Handedness,2022,vs R as R,2.3%,31.0%,0.07,.160,.200,.222,.422,.062,.226,2,-8.2,.191,13
CINCINNATI REDS,Aramis Garcia,advanced,Batter,Handedness,2022,vs L,3.8%,26.9%,0.14,.400,.423,.400,.823,.000,.556,4,1.2,.367,132
CINCINNATI REDS,Aramis Garcia,advanced,Batter,Handedness,2022,vs R,2.3%,31.0%,0.07,.160,.200,.222,.422,.062,.226,2,-8.2,.191,13
CINCINNATI REDS,Jake Fraley,advanced,Batter,Handedness,2022,vs L as L,7.1%,21.4%,0.33,.077,.143,.077,.220,.000,.100,-1,-2.2,.112,-40
CINCINNATI REDS,Jake Fraley,advanced,Batter,Handedness,2022,vs R as L,8.8%,26.5%,0.33,.133,.235,.300,.535,.167,.150,2,-1.8,.243,48
CINCINNATI REDS,Jake Fraley,advanced,Batter,Handedness,2022,vs L,7.1%,21.4%,0.33,.077,.143,.077,.220,.000,.100,-1,-2.2,.112,-40
CINCINNATI REDS,Jake Fraley,advanced,Batter,Handedness,2022,vs R,8.8%,26.5%,0.33,.133,.235,.300,.535,.167,.150,2,-1.8,.243,48
CINCINNATI REDS,Albert Almora Jr.,advanced,Batter,Handedness,2022,vs L as R,1.9%,21.2%,0.09,.216,.231,.353,.584,.137,.237,4,-2.4,.253,55
CINCINNATI REDS,Albert Almora Jr.,advanced,Batter,Handedness,2022,vs R as R,3.3%,20.3%,0.16,.241,.270,.379,.650,.138,.281,11,-2.8,.282,74
CINCINNATI REDS,Albert Almora Jr.,advanced,Batter,Handedness,2022,vs L,1.9%,21.2%,0.09,.216,.231,.353,.584,.137,.237,4,-2.4,.253,55
CINCINNATI REDS,Albert Almora Jr.,advanced,Batter,Handedness,2022,vs R,3.3%,20.3%,0.16,.241,.270,.379,.650,.138,.281,11,-2.8,.282,74
CINCINNATI REDS,Aristides Aquino,advanced,Batter,Handedness,2022,vs L as R,4.1%,40.8%,0.10,.128,.163,.234,.397,.106,.192,0,-5.2,.176,3
CINCINNATI REDS,Aristides Aquino,advanced,Batter,Handedness,2022,vs R as R,2.4%,51.2%,0.05,.225,.244,.425,.669,.200,.412,4,-0.8,.287,78
CINCINNATI REDS,Aristides Aquino,advanced,Batter,Handedness,2022,vs L,4.1%,40.8%,0.10,.128,.163,.234,.397,.106,.192,0,-5.2,.176,3
CINCINNATI REDS,Aristides Aquino,advanced,Batter,Handedness,2022,vs R,2.4%,51.2%,0.05,.225,.244,.425,.669,.200,.412,4,-0.8,.287,78
