Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
ST. LOUIS CARDINALS,Yadier Molina,advanced,Batter,Handedness,2022,vs R as R,0.9%,16.0%,0.06,0.219,0.226,0.314,0.541,0.095,0.244,6,-6.4,0.235,52
ST. LOUIS CARDINALS,Yadier Molina,advanced,Batter,Handedness,2022,vs L,3.1%,18.8%,0.17,0.194,0.219,0.226,0.445,0.032,0.24,1,-2.8,0.199,28
ST. LOUIS CARDINALS,Yadier Molina,advanced,Batter,Handedness,2022,vs R,0.9%,16.0%,0.06,0.219,0.226,0.314,0.541,0.095,0.244,6,-6.4,0.235,52
ST. LOUIS CARDINALS,Harrison Bader,advanced,Batter,Handedness,2022,vs L as R,7.7%,23.1%,0.33,0.191,0.269,0.234,0.503,0.043,0.257,3,-3.2,0.234,51
ST. LOUIS CARDINALS,Harrison Bader,advanced,Batter,Handedness,2022,vs R as R,4.2%,16.5%,0.26,0.271,0.311,0.402,0.713,0.131,0.306,25,0.3,0.312,104
ST. LOUIS CARDINALS,Harrison Bader,advanced,Batter,Handedness,2022,vs L,7.7%,23.1%,0.33,0.191,0.269,0.234,0.503,0.043,0.257,3,-3.2,0.234,51
ST. LOUIS CARDINALS,Harrison Bader,advanced,Batter,Handedness,2022,vs R,4.2%,16.5%,0.26,0.271,0.311,0.402,0.713,0.131,0.306,25,0.3,0.312,104
ST. LOUIS CARDINALS,Tyler O'Neill,advanced,Batter,Handedness,2022,vs L as R,8.8%,26.5%,0.33,0.3,0.353,0.333,0.686,0.033,0.409,4,-0.1,0.306,100
ST. LOUIS CARDINALS,Tyler O'Neill,advanced,Batter,Handedness,2022,vs R as R,7.3%,29.8%,0.24,0.228,0.278,0.368,0.646,0.14,0.297,14,-3.6,0.28,83
ST. LOUIS CARDINALS,Tyler O'Neill,advanced,Batter,Handedness,2022,vs L,8.8%,26.5%,0.33,0.3,0.353,0.333,0.686,0.033,0.409,4,-0.1,0.306,100
ST. LOUIS CARDINALS,Tyler O'Neill,advanced,Batter,Handedness,2022,vs R,7.3%,29.8%,0.24,0.228,0.278,0.368,0.646,0.14,0.297,14,-3.6,0.28,83
ST. LOUIS CARDINALS,Alex Reyes,advanced,Batter,Handedness,2022,vs L as L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
ST. LOUIS CARDINALS,Alex Reyes,advanced,Batter,Handedness,2022,vs R as L,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
ST. LOUIS CARDINALS,Alex Reyes,advanced,Batter,Handedness,2022,vs L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
ST. LOUIS CARDINALS,Alex Reyes,advanced,Batter,Handedness,2022,vs R,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
